id,genres,revenue,title,vote_average,budget,popularity,runtime
49521,Adventure,8.821412324,Man of Steel,6.5,0.996349183,0.716265656,31.69879124
49524,Comedy,7.789922514,R.I.P.D.,5.4,0.758110017,0.314913687,-15.30120876
49526,Thriller,7.492531298,Premium Rush,6.2,0.188234709,-0.032896214,-20.30120876
49527,Thriller,7.664841113,Man on a Ledge,6.2,0.267415955,0.250895473,-9.301208755
49529,Adventure,8.453531001,John Carter,6.1,1.059140013,0.361619466,20.69879124
49530,Thriller,8.240375985,In Time,6.7,0.246226656,0.498710799,-2.301208755
49538,Adventure,8.548541885,X-Men: First Class,7.1,0.848286648,-0.776617515,20.69879124
49730,Thriller,7.950180591,Red Riding Hood,5.6,0.267415955,0.373561664,-11.30120876
49852,Action,7.208950574,The Nutcracker: The Untold Story,5.4,0.598409174,-0.725612629,-1.301208755
49950,Thriller,7.607377369,The Roommate,5.3,-0.151713352,-0.208962571,-20.30120876
50014,Drama,8.094373721,The Help,7.8,0.042106674,0.344113029,34.69879124
50035,Comedy,6.621895804,Lovely & Amazing,6.3,-1.957893326,-1.117006137,-20.30120876
50321,Adventure,7.590983954,Mars Needs Moms,5.5,0.820257924,-0.189002247,-23.30120876
50348,Thriller,7.931523457,The Lincoln Lawyer,7,0.246226656,0.135066116,7.698791245
50357,Thriller,7.407610529,Apollo 18,5,-0.656863331,-0.04994196,-25.30120876
50359,Comedy,8.264708582,Hop,5.5,0.443507214,-0.056033967,-16.30120876
50456,Adventure,7.804698664,Hanna,6.5,0.12128792,0.212930845,-0.301208755
50544,Comedy,8.177489648,Friends with Benefits,6.5,0.188234709,0.326628002,-2.301208755
50546,Comedy,8.332273613,Just Go with It,6.3,0.547256652,0.287402392,5.698791245
50620,Adventure,8.918554531,The Twilight Saga: Breaking Dawn - Part 2,6.1,0.723347911,0.717526863,3.698791245
50646,Comedy,8.154883884,"Crazy, Stupid, Love.",7,0.343136669,0.298565324,6.698791245
50647,Comedy,7.383095744,Wanderlust,5.3,0.188234709,0.039210724,-13.30120876
50725,Comedy,6.840612142,Take Me Home Tonight,6.2,-0.077079734,-0.210462368,-14.30120876
50780,Drama,5.987136925,The Beaver,6.3,-0.03361404,-0.139728988,-20.30120876
50839,Thriller,7.290124557,Margin Call,6.7,-0.811765291,0.138172588,-4.301208755
50875,Thriller,5.925174354,Higher Ground,5.3,-1.054803339,-1.050892834,-2.301208755
51497,Thriller,8.796669836,Fast Five,7.1,0.741076678,-0.420431634,18.69879124
51540,Comedy,8.068185862,Horrible Bosses,6.5,0.188234709,0.420540933,-13.30120876
51588,Comedy,7.005609445,Prom,5.7,-0.452743348,-0.207867923,-7.301208755
51828,Romance,7.773709179,One Day,7,-0.179742076,-0.060241378,-4.301208755
52449,Comedy,8.334850652,Bad Teacher,5.4,-0.054803339,0.173690801,-19.30120876
52451,Adventure,8.121476076,The Three Musketeers,5.6,0.519227928,0.282431301,-1.301208755
52520,Action,8.204425702,Underworld: Awakening,6.1,0.489264705,0.485309772,-23.30120876
53182,Action,8.528376774,300: Rise of an Empire,6.1,0.68555935,0.573258369,-9.301208755
53457,Drama,7.243333417,Sarah's Key,7.2,-0.355833335,-0.277987731,-0.301208755
54054,Comedy,7.566952459,One for the Money,5.3,0.246226656,0.007550787,-20.30120876
54138,Adventure,8.669656414,Star Trek Into Darkness,7.4,0.922920266,0.612599911,20.69879124
54580,Drama,5.16554701,Mondays in the Sun,7.1,-0.753773344,-0.717262306,1.698791245
54897,Drama,6.360921377,The Grace Card,6.5,-2.054803339,-1.491331841,-10.30120876
55123,Comedy,6.107608795,Tumbleweeds,6.2,-1.861678741,-1.103372713,-9.301208755
55301,Comedy,8.534908319,Alvin and the Chipmunks: Chipwrecked,5.4,0.519227928,0.089456644,-24.30120876
55347,Comedy,6.726965557,Beginners,6.8,-0.850683357,-0.204346048,-6.301208755
55465,Comedy,7.548846348,A Very Harold & Kumar Christmas,6,-0.077079734,-0.026518446,-3.301208755
55604,Adventure,6.962464046,Boom Town,6.5,-1.054803339,-1.009966781,7.698791245
55720,Drama,6.245328053,A Better Life,7,-0.355833335,-0.665842554,-13.30120876
55721,Comedy,8.459970443,Bridesmaids,6.5,0.156050026,-0.047936523,13.69879124
55779,Horror,8.198348141,Final Destination 5,5.9,0.316264523,0.304974108,-19.30120876
55787,Romance,8.057499618,Water for Elephants,6.7,0.223950262,-0.055771262,8.698791245
56288,Comedy,7.932292653,Spy Kids: All the Time in the World,4.4,0.075530429,-0.111200443,-22.30120876
56292,Adventure,8.841805663,Mission: Impossible - Ghost Protocol,6.8,0.805534667,0.609726706,21.69879124
56601,Drama,6.588718996,The Perfect Game,6.3,-0.258923322,-1.325169933,6.698791245
56666,Romance,5.795039105,Fiza,6.1,-1.355833335,-2.647411338,58.69879124
57089,Comedy,7.131035439,Hoodwinked Too! Hood VS. Evil,4.8,0.12128792,-0.251954915,-25.30120876
57119,Comedy,7.576463558,Jumping the Broom,6,-0.536289399,-0.628628293,0.698791245
57157,Comedy,7.360574993,Young Adult,5.6,-0.276652089,-0.072032975,-17.30120876
57158,Adventure,8.981546805,The Hobbit: The Desolation of Smaug,7.6,1.042106674,0.693724522,49.69879124
57165,Adventure,8.478566496,Wrath of the Titans,5.5,0.820257924,0.371401529,-12.30120876
57201,Adventure,7.950802385,The Lone Ranger,5.9,1.050706845,0.40950003,37.69879124
57212,Drama,8.249405984,War Horse,7,0.463710601,0.188792039,34.69879124
57214,Comedy,8,Project X,6.5,-0.276652089,0.40970687,-23.30120876
57431,Comedy,7.543350096,The Sitter,5.4,0.042106674,0.007338285,-30.30120876
57800,Adventure,8.943120794,Ice Age: Continental Drift,6.2,0.62189027,0.533334471,-23.30120876
58151,Comedy,7.396587022,Fright Night,6,-0.125384414,-0.019353752,-5.301208755
58224,Comedy,8.272680943,Mr. Popper's Penguins,5.7,0.384529354,0.235235269,-17.30120876
58233,Adventure,8.204333239,Johnny English Reborn,6,0.297379179,0.271051041,-10.30120876
58431,Thriller,7.214163486,Pride and Prejudice and Zombies,5.5,0.091324696,0.172161167,-3.301208755
58574,Adventure,8.524545405,Sherlock Holmes: A Game of Shadows,7,0.741076678,0.63004356,17.69879124
58595,Adventure,8.59835271,Snow White and the Huntsman,5.8,0.874615586,0.606386966,15.69879124
58680,Comedy,6.904551694,Woo,5.5,-0.241889983,-1.038060579,-27.30120876
58882,Drama,6.124579535,Snow Flower and the Secret Fan,5.3,-2.228712332,-0.926943062,-7.301208755
59108,Comedy,8.184494458,Tower Heist,5.8,0.519227928,0.284066413,-7.301208755
59436,Comedy,8.1793197,Midnight in Paris,7.4,0.12128792,0.359901614,-17.30120876
59440,Action,7.362804966,Warrior,7.7,0.042106674,0.434181038,28.69879124
59678,Comedy,6.598208359,Attack the Block,6.3,-0.198965364,0.209581977,-23.30120876
59728,Drama,5.601637434,The 5th Quarter,4.7,-0.577682085,-1.947737311,-14.30120876
59859,Adventure,7.783188691,Kick-Ass 2,6.3,0.091324696,0.324045892,-8.301208755
59860,Adventure,7.241172787,Monte Carlo,6,-0.054803339,-0.044646744,-2.301208755
59861,Comedy,7.558232926,Larry Crowne,5.7,0.12128792,0.027568849,-13.30120876
59961,Thriller,8.318222418,Safe House,6.3,0.573585591,0.260131455,3.698791245
59962,Comedy,8.195829266,This Means War,5.9,0.457080022,0.309889066,-8.301208755
59965,Thriller,7.914275204,Abduction,5.6,0.188234709,0.017602357,-5.301208755
59967,Thriller,7.672485778,Looper,6.6,0.12128792,0.385196504,6.698791245
59968,Comedy,7.237382683,Our Idiot Brother,5.9,-0.355833335,-0.085532296,-21.30120876
60304,Action,8.35180302,Hansel & Gretel: Witch Hunters,5.7,0.343136669,0.443392154,-23.30120876
60307,Comedy,7.859842892,Diary of a Wimpy Kid: Rodrick Rules,6.3,-0.03361404,-0.124869142,-12.30120876
60308,Drama,8.042206091,Moneyball,7,0.343136669,0.383345859,21.69879124
60309,Drama,7.189737289,The Conspirator,6.2,0.042106674,-0.31877722,10.69879124
60420,Romance,6.549291837,Like Crazy,6.4,-1.957893326,0.057853446,-21.30120876
60422,Comedy,5.551069213,Another Happy Day,6.2,-0.753773344,-0.770772687,7.698791245
60599,Thriller,7.550045495,Arbitrage,6.1,-0.276652089,-0.066132617,-11.30120876
61012,Thriller,7.718524906,Silent Hill: Revelation 3D,5,-0.054803339,0.086108942,-17.30120876
61752,Comedy,6.693721586,Girl 6,5.7,-0.276652089,-0.804869081,-3.301208755
61791,Thriller,8.683821396,Rise of the Planet of the Apes,7,0.612649614,0.860128129,-6.301208755
61891,Thriller,7.187382148,Anonymous,6.3,0.12128792,-0.058439354,18.69879124
61984,Sci Fi,7.049694477,Space Battleship Yamato,6.3,-0.276652089,-0.56862505,19.69879124
62177,Adventure,8.731575234,Brave,6.7,0.911338393,0.816195178,-18.30120876
62204,Adventure,7.742415266,Quest for Fire,7.1,-0.276652089,-0.465668043,-11.30120876
62206,Adventure,7.60796344,30 Minutes or Less,5.6,0.091324696,0.117511594,-28.30120876
62213,Comedy,8.390099521,Dark Shadows,5.7,0.820257924,0.420514042,1.698791245
62214,Comedy,7.547624436,Frankenweenie,6.6,0.235231272,0.16462887,-24.30120876
62215,Sci Fi,7.338800964,Melancholia,7,-0.486601615,0.277279679,24.69879124
62630,Thriller,6.758019159,The Devil's Double,6.5,-0.074799968,-0.257472212,-2.301208755
62676,Adventure,6.30055353,Limbo,7,-0.452743348,-2.746337347,14.69879124
62764,Adventure,8.262495044,Mirror Mirror,5.5,0.573585591,0.401270418,-5.301208755
62835,Thriller,7.785086662,Colombiana,6.5,0.246226656,0.24762435,-3.301208755
62837,Drama,7.979568391,Dolphin Tale,6.7,0.212368389,-0.459049266,1.698791245
62838,Comedy,8.152424844,New Year's Eve,5.7,0.392354692,0.04561886,6.698791245
63020,Comedy,6.4522199,The Perez Family,6.6,-0.31444065,-1.206415877,1.698791245
63492,Comedy,7.483246231,What's Your Number?,6.2,-0.054803339,0.002659182,-5.301208755
64328,Comedy,8.217968602,The Muppets,6.5,0.297379179,-0.049457036,-8.301208755
64639,Thriller,7.013866547,Straw Dogs,5.5,0.042106674,-0.407590605,-1.301208755
64682,Romance,8.545357124,The Great Gatsby,7.3,0.665355964,0.505611511,31.69879124
64685,Drama,7.742315626,Extremely Loud & Incredibly Close,6.9,0.246226656,0.211185527,17.69879124
64686,Adventure,8.178869007,47 Ronin,5.9,0.887204714,0.340026214,7.698791245
64688,Comedy,8.30445892,21 Jump Street,6.7,0.267415955,0.516252653,-2.301208755
64689,Thriller,7.578988167,Killing Them Softly,5.8,-0.179742076,0.110045518,-14.30120876
64690,Thriller,7.892399754,Drive,7.4,-0.179742076,0.411689644,-11.30120876
64720,Thriller,6.491265578,Take Shelter,7.1,-0.656863331,0.015713141,8.698791245
64807,Comedy,7.652316558,Grudge Match,6,0.246226656,0.048549175,1.698791245
65055,Thriller,7.005457566,Shark Night,4.9,0.091324696,-0.358713479,-20.30120876
65057,Comedy,8.248569546,The Descendants,6.7,-0.054803339,0.330653018,3.698791245
65086,Thriller,8.106295415,The Woman in Black,6.1,-0.125384414,0.359122784,-16.30120876
65203,Romance,6.639287226,The Broadway Melody,5,-1.777194125,-1.294848762,-11.30120876
65754,Thriller,8.366642253,The Girl with the Dragon Tattoo,7.2,0.598409174,0.396960747,46.69879124
65759,Comedy,8.177266507,Happy Feet Two,5.8,0.758110017,-0.03133907,-11.30120876
67660,Comedy,7.982590083,Think Like a Man,6.9,-0.276652089,-0.500423816,10.69879124
67913,Thriller,7.291374934,The Guard,6.8,-0.577682085,0.006939035,-15.30120876
68179,Adventure,7.872725106,Escape from Planet Earth,5.7,0.246226656,-0.022422557,-22.30120876
68718,Drama,8.628765058,Django Unchained,7.8,0.644166665,0.633345855,53.69879124
68721,Adventure,9.084733523,Iron Man 3,6.8,0.945196661,0.609208817,18.69879124
68722,Drama,7.451142343,The Master,7,0.149316643,0.12852542,25.69879124
68724,Thriller,8.456579635,Elysium,6.4,0.704864505,0.547146056,-2.301208755
68726,Adventure,8.610237272,Pacific Rim,6.7,0.89943917,0.47111475,19.69879124
68727,Thriller,7.384918883,Trance,6.5,-0.054803339,0.307746727,-10.30120876
68728,Adventure,8.691849053,Oz: The Great and Powerful,5.7,0.945196661,0.390851315,18.69879124
68734,Thriller,8.366094316,Argo,7.1,0.292526676,0.511353624,8.698791245
68735,Adventure,8.637166573,Warcraft,6.3,0.848286648,0.519251209,11.69879124
68737,Adventure,8.057584763,Seventh Son,5.2,0.62189027,0.522539376,-9.301208755
68812,Thriller,6.294288283,The Iceman,6.4,-0.054803339,0.008804594,-6.301208755
68924,Drama,6.905151298,The Ice Storm,6.9,-0.10056083,-0.107451968,0.698791245
69668,Thriller,7.585487125,Dream House,5.8,0.343136669,0.003712865,-27.30120876
70074,Thriller,6.977258387,Bullet to the Head,5.2,0.384529354,0.071146436,-19.30120876
70160,Adventure,8.839610447,The Hunger Games,6.9,0.519227928,0.554899852,30.69879124
70435,Thriller,7.523390121,Haywire,5.6,0.005894501,0.138148805,-18.30120876
70436,Thriller,7.472138215,The Raven,6.1,0.059140013,0.071472595,-0.301208755
70829,Thriller,7.222716471,The Last Godfather,4.7,-0.228728537,-1.448122465,-11.30120876
70868,Comedy,7.485032467,I Don't Know How She Does It,5,0.024377907,-0.345059718,-22.30120876
70981,Adventure,8.605488362,Prometheus,6.3,0.758110017,0.557040342,12.69879124
71469,Thriller,7.810412558,The Darkest Hour,4.8,0.12128792,0.086780799,-22.30120876
71552,Comedy,8.371048612,American Reunion,6.1,0.343136669,0.320078884,1.698791245
71676,Thriller,8.173819337,Ghost Rider: Spirit of Vengeance,4.7,0.400041521,0.405723273,-16.30120876
71679,Action,8.380499328,Resident Evil: Retribution,5.6,0.457080022,-0.486786089,-16.30120876
71688,Drama,8.060534284,The Iron Lady,6.2,-0.241889983,0.087702756,-6.301208755
71859,Thriller,6.780960859,We Need to Talk About Kevin,7.4,-0.510735295,0.046795589,0.698791245
71880,Comedy,8.17514575,Jack and Jill,4.1,0.541793756,0.063916835,-20.30120876
72105,Comedy,8.739863608,Ted,6.3,0.343136669,0.556961626,-5.301208755
72113,Comedy,7.440957371,Carnage,7,0.042106674,0.020166204,-31.30120876
72190,Thriller,8.725801412,World War Z,6.7,0.945196661,0.631826288,4.698791245
72197,Adventure,8.07312555,The Pirates! In an Adventure with Scientists!,6.4,0.422317915,0.093650225,-23.30120876
72207,Comedy,7.731667326,The Five-Year Engagement,5.7,0.12128792,0.161534371,12.69879124
72213,Drama,7.538098728,Courageous,6.8,-1.355833335,-0.505784237,17.69879124
72331,Action,8.050244918,Abraham Lincoln: Vampire Hunter,5.5,0.483015756,0.305866268,-17.30120876
72358,Comedy,7.34329586,A Thousand Words,6,0.246226656,-0.163206894,-20.30120876
72387,Thriller,7.605802486,Safe,6.3,0.12128792,0.223045403,-17.30120876
72431,Adventure,7.702132089,Red Tails,5.9,0.407594659,-0.191347115,13.69879124
72545,Adventure,8.551075025,Journey 2: The Mysterious Island,5.8,0.541793756,0.32873263,-17.30120876
72559,Adventure,8.570398476,G.I. Joe: Retaliation,5.4,0.758110017,0.49213003,-1.301208755
72570,Romance,8.29250986,The Vow,7,0.12128792,0.146714128,-7.301208755
72571,Horror,8.313242353,Paranormal Activity 3,5.9,-0.656863331,0.183647639,-28.30120876
72710,Adventure,7.801590293,The Host,6,0.287619341,0.351679481,13.69879124
72976,Drama,8.439795878,Lincoln,6.7,0.457080022,0.278881877,37.69879124
73247,Comedy,6.333386005,Heartbeeps,3.8,-0.355833335,-1.566735321,-32.30120876
73567,Thriller,6.564082155,Killer Joe,6.5,-0.355833335,-0.065311193,-9.301208755
73873,Drama,6.750880664,Albert Nobbs,6.2,-0.452743348,-0.388892445,1.698791245
73937,Comedy,6.872062117,The Big Year,5.6,0.256950522,-0.307073759,-11.30120876
74465,Comedy,8.079477338,We Bought a Zoo,6.5,0.343136669,0.305810015,12.69879124
74534,Comedy,8.136200865,The Best Exotic Marigold Hotel,6.9,-0.355833335,0.046430619,12.69879124
74643,Comedy,8.125262782,The Artist,7.3,-0.179742076,0.195187865,-11.30120876
74725,Thriller,5.234922031,Kill List,6,-1.656863331,-0.194643959,-16.30120876
75174,Thriller,7.888057734,The Grey,6.4,0.042106674,0.405102886,5.698791245
75531,Comedy,6.477598138,Isn't She Great,4.6,0.200469166,-1.252356606,-16.30120876
75612,Adventure,8.456621936,Oblivion,6.4,0.723347911,0.549463835,12.69879124
75638,Thriller,7.131976922,Red Lights,6,-0.209705299,0.075834512,7.698791245
75656,Thriller,8.070772382,Now You See Me,7.3,0.519227928,0.570908333,3.698791245
75674,Thriller,7.909945041,Act of Valor,6.3,-0.276652089,0.06048184,-1.301208755
75780,Thriller,8.339134489,Jack Reacher,6.3,0.422317915,0.473758973,18.69879124
75900,Drama,7.544783371,My Week with Marilyn,6.6,-0.549653361,0.041232945,-12.30120876
76025,Drama,7.247818046,Shame,7,-0.542919978,0.328358861,-11.30120876
76163,Adventure,8.494952049,The Expendables 2,6.1,0.644166665,0.449128187,-8.301208755
76170,Adventure,8.618509013,The Wolverine,6.3,0.723347911,-0.078257577,14.69879124
76203,Drama,8.271841607,12 Years a Slave,7.9,-0.054803339,0.700810271,22.69879124
76285,Adventure,8.241991382,Percy Jackson: Sea of Monsters,5.9,0.598409174,0.323786131,-5.301208755
76338,Adventure,8.809271033,Thor: The Dark World,6.8,0.874615586,0.716709284,0.698791245
76341,Adventure,8.578476852,Mad Max: Fury Road,7.2,0.820257924,1.356656364,8.698791245
76349,Adventure,5.034820899,1911,5,0.12128792,-0.67202883,13.69879124
76487,Thriller,8.007570654,The Devil Inside,4.6,-1.355833335,-0.162093086,-28.30120876
76489,Comedy,7.738933494,The Three Stooges,4.9,0.12128792,-0.117176773,-19.30120876
76492,Comedy,8.554338437,Hotel Transylvania,6.8,0.573585591,0.469067713,-20.30120876
76493,Comedy,8.253772889,The Dictator,5.9,0.457080022,0.215113644,-28.30120876
76494,Comedy,7.901458321,What to Expect When You're Expecting,5.8,0.246226656,0.150408101,-1.301208755
76617,Thriller,7.67432777,Texas Chainsaw 3D,5.3,-0.054803339,0.142085086,-19.30120876
76649,Adventure,8.071261889,Pompeii,5.2,0.758110017,0.422710918,-6.301208755
76726,Thriller,8.161368002,Chronicle,6.6,-0.179742076,0.528479647,-27.30120876
76757,Adventure,8.264788845,Jupiter Ascending,5.2,0.88967934,0.650188572,12.69879124
76758,Drama,7.979145004,The Flowers of War,7.1,0.617294519,-0.183627529,33.69879124
77016,Thriller,7.682383232,End of Watch,7.2,-0.510735295,0.413644611,-2.301208755
77174,Adventure,8.029949206,ParaNorman,6.7,0.422317915,0.315914146,-21.30120876
77866,Thriller,7.800029359,Contraband,6.1,0.042106674,0.215331892,-2.301208755
77877,Romance,7.997199073,The Lucky One,6.8,0.042106674,0.147209747,-10.30120876
77883,Thriller,7.931692118,The Possession,5.8,-0.209705299,0.054955742,-19.30120876
77930,Comedy,8.223292299,Magic Mike,6.1,-0.510735295,0.273947953,-1.301208755
77931,Comedy,8.540872539,The Smurfs 2,5.5,0.665355964,0.230418782,-6.301208755
77948,Thriller,7.226949855,The Cold Light of Day,4.8,-0.054803339,-0.101219514,-18.30120876
77949,Thriller,5.321590146,The Awakening,6.3,-0.674751821,0.122045569,-4.301208755
77951,Adventure,8.1022502,Walking With Dinosaurs,5.2,0.547256652,-0.277306697,-24.30120876
77987,Thriller,7.014410775,Only God Forgives,5.6,-0.674592098,0.272223114,-21.30120876
78698,Adventure,7.393034675,Big Miracle,6.6,0.246226656,-0.361840588,-4.301208755
79316,Horror,7.561506556,Devil's Due,4.4,-0.510735295,-0.11256773,-22.30120876
79694,Thriller,6.983513166,The Apparition,4.5,-0.125384414,-0.475935211,-29.30120876
79777,Romance,5.48269783,In the Land of Blood and Honey,5.8,-0.355833335,-0.650941959,15.69879124
80035,Comedy,7.834216302,The Watch,5.3,0.476675578,0.314338788,-13.30120876
80274,Adventure,8.098772407,Ender's Game,6.6,0.68555935,0.381157797,2.698791245
80278,Thriller,8.255933391,The Impossible,7,0.267415955,0.396129159,1.698791245
80585,Comedy,7.77392251,Rock of Ages,6,0.519227928,0.090250277,11.69879124
81005,Action,8.295979436,Jack the Giant Slayer,5.5,0.934201276,0.35587562,2.698791245
81390,Adventure,7.403892296,A Lonely Place to Die,6.2,-0.753773344,-0.361655794,-12.30120876
81796,Thriller,7.507910223,Lockout,5.8,-0.054803339,0.265828695,-16.30120876
81836,Comedy,7.864777278,To Rome with Love,5.6,-0.125384414,-0.104633378,-0.301208755
82505,Thriller,7.646277547,House at the End of the Street,5.6,-0.516984244,0.127351761,-10.30120876
82507,Thriller,7.890490539,Sinister,6.7,-0.87871208,0.33214912,-1.301208755
82525,Thriller,7.918900948,Savages,6.2,0.297379179,0.222087243,19.69879124
82532,Comedy,6.645184423,"Jeff, Who Lives at Home",6.1,-0.355833335,-0.263696553,-28.30120876
82650,Comedy,7.887122958,Diary of a Wimpy Kid: Dog Days,6,-0.013410654,-0.15365349,-17.30120876
82654,Comedy,8.068114075,Warm Bodies,6.4,0.188234709,0.359789,-14.30120876
82675,Thriller,8.575351028,Taken 2,6.1,0.297379179,0.412206139,-20.30120876
82679,Comedy,7.057565771,Fun Size,5.5,-0.209705299,-0.406755299,-24.30120876
82682,Thriller,8.022019468,Gangster Squad,6.2,0.422317915,0.181902499,1.698791245
82687,Comedy,7.621837879,The Guilt Trip,5.4,0.246226656,-0.096890799,-16.30120876
82690,Adventure,8.673226378,Wreck-It Ralph,7.1,0.861650609,0.513662244,-3.301208755
82693,Comedy,8.313316021,Silver Linings Playbook,6.9,-0.03361404,0.522344902,10.69879124
82695,Romance,8.645235315,Les Misérables,7.1,0.4294965,0.403340262,45.69879124
82696,Comedy,8.057974226,Hope Springs,5.8,0.12128792,-0.16826793,-11.30120876
82700,Adventure,8.387110519,After Earth,5,0.758110017,0.350743333,-11.30120876
82702,Adventure,8.784705033,How to Train Your Dragon 2,7.6,0.805534667,0.719815978,-9.301208755
82703,Adventure,8.436023316,Mr. Peabody & Sherman,6.7,0.805534667,0.306990859,-19.30120876
82990,Horror,8.154782923,Paranormal Activity 4,5.2,-0.656863331,0.026947093,-16.30120876
83542,Sci Fi,8.115553494,Cloud Atlas,6.6,0.652766837,0.587369845,60.69879124
83666,Comedy,7.834186427,Moonrise Kingdom,7.6,-0.151713352,0.332559782,-17.30120876
83686,Thriller,7.121607801,The Words,6.4,-0.577682085,-0.105346729,-15.30120876
83770,Adventure,6.943708049,On the Road,5.5,0.042106674,-0.116368127,25.69879124
84174,Comedy,7.077293542,Bachelorette,5.3,-0.87871208,0.040130453,-24.30120876
84175,Drama,7.324441859,Beasts of the Southern Wild,6.8,-1.10056083,-0.185202427,-18.30120876
84200,Comedy,6.094806765,"For a Good Time, Call...",5.8,-1.426414409,-0.127651572,-26.30120876
84329,Comedy,6.521796613,Robot & Frank,6.8,-0.957893326,0.088457449,-26.30120876
84332,Comedy,6.602905174,Safety Not Guaranteed,6.8,-1.480772072,0.120047205,-26.30120876
84355,Comedy,6.505149978,Your Sister's Sister,6.5,-2.258923322,-0.172775476,-21.30120876
84892,Romance,7.523746467,The Perks of Being a Wallflower,7.7,-0.241889983,0.356819126,-9.301208755
85350,Drama,7.646883832,Boyhood,7.5,-0.753773344,0.356412923,52.69879124
85446,Romance,8.147585889,Step Up Revolution,6.7,0.162680605,0.192746173,-12.30120876
86825,Thriller,7.081974925,Stoker,6.5,-0.276652089,0.155403828,-12.30120876
86829,Drama,7.517661874,Inside Llewyn Davis,7.2,-0.31444065,0.279024305,-6.301208755
86834,Adventure,8.55947268,Noah,5.6,0.741076678,0.382737322,27.69879124
86837,Romance,7.297530548,Amour,7.5,-0.406443328,-0.046815163,15.69879124
86838,Comedy,7.288299786,Seven Psychopaths,6.7,-0.179742076,0.228177276,-1.301208755
87093,Drama,7.460649984,Big Eyes,6.8,-0.355833335,0.174800856,-6.301208755
87101,Adventure,8.644047979,Terminator Genisys,5.8,0.834498363,1.024330995,14.69879124
87421,Thriller,7.992718258,Riddick,6.2,0.223950262,0.387553964,7.698791245
87428,Comedy,7.763864816,That's My Boy,5.5,0.489264705,0.055825706,4.698791245
87499,Thriller,6.380484399,The East,6.5,-0.542919978,-0.061664885,4.698791245
87502,Drama,8.208904361,Flight,6.5,0.135528359,0.344342059,26.69879124
87567,Comedy,7.338841769,The Big Wedding,5.7,0.188234709,-0.005954606,-21.30120876
87729,Romance,6.393399695,Jefferson in Paris,5.2,-0.209705299,-1.326656285,27.69879124
87818,Comedy,7.511067297,Movie 43,4.4,-0.577682085,0.267281112,-21.30120876
87827,Adventure,8.784629105,Life of Pi,7.2,0.723347911,0.42924354,15.69879124
88005,Comedy,6.983909816,Seeking a Friend for the End of the World,6.3,-0.355833335,0.208327264,-10.30120876
88036,Drama,7.391596091,Sparkle,5.8,-0.209705299,-0.850040305,4.698791245
88042,Comedy,8.078356143,Parental Guidance,5.7,0.042106674,-0.116613114,-7.301208755
88641,Comedy,5.091698605,There Goes My Baby,8.5,-0.334644036,-2.712054298,-12.30120876
88751,Adventure,8.00732975,Journey to the Center of the Earth,5.8,0.297379179,0.443904148,-18.30120876
88794,Drama,7.927401317,J. Edgar,6,0.188234709,0.167121394,25.69879124
89492,Comedy,7.944772694,This Is 40,5.6,0.188234709,0.303554378,22.69879124
91314,Adventure,9.037985978,Transformers: Age of Extinction,5.8,0.96638596,0.78648062,53.69879124
92182,Horror,7.117326723,Silent House,5.2,-1.054803339,-0.214178144,-26.30120876
92591,Comedy,6.964093142,Bernie,6.5,-0.656863331,-0.177816764,-11.30120876
93456,Comedy,8.987112716,Despicable Me 2,7,0.524980257,0.855249238,-13.30120876
94329,Thriller,6.613332945,The Raid,7.3,-1.31444065,0.324032363,-10.30120876
94348,Thriller,7.482204941,Alex Cross,5.1,0.297379179,-0.119347562,-10.30120876
96399,Drama,6.983303536,For Greater Glory - The True Story of Cristiada,6.4,-0.276652089,-0.520723853,33.69879124
96721,Action,7.955435777,Rush,7.7,0.223950262,0.237452286,11.69879124
97020,Action,8.38505003,RoboCop,5.7,0.723347911,0.543390436,-9.301208755
97367,Drama,7.550052251,The Place Beyond the Pines,6.8,-0.179742076,0.26783147,28.69879124
97370,Thriller,6.730802537,Under the Skin,6,-0.231981694,0.192844178,-3.301208755
97430,Action,7.193362421,The Man with the Iron Fists,5.2,-0.179742076,-0.03382581,-15.30120876
97630,Thriller,8.123265817,Zero Dark Thirty,6.7,0.246226656,0.302165591,45.69879124
98357,Thriller,7.294491886,Broken City,5.7,0.392354692,0.188563583,-2.301208755
98566,Adventure,8.678700435,Teenage Mutant Ninja Turtles,5.8,0.741076678,0.875286807,-10.30120876
99861,Adventure,9.147801091,Avengers: Age of Ultron,7.3,1.091324696,0.84689681,29.69879124
100042,Comedy,8.230032335,Dumb and Dumber To,5.4,0.246226656,0.549911262,-1.301208755
100241,Thriller,7.852202933,"I, Frankenstein",5,0.457080022,0.214775363,-19.30120876
100402,Adventure,8.854164233,Captain America: The Winter Soldier,7.6,0.874615586,0.577577115,24.69879124
101173,Thriller,6.030438602,Coriolanus,5.9,-0.46934261,-0.402889115,11.69879124
101299,Adventure,8.928100479,The Hunger Games: Catching Fire,7.4,0.758110017,0.601470102,34.69879124
102382,Adventure,8.848630845,The Amazing Spider-Man 2,6.5,0.945196661,0.669594561,30.69879124
102651,Adventure,8.879978364,Maleficent,7,0.89943917,0.762724165,-14.30120876
102899,Adventure,8.715428329,Ant-Man,7,0.758110017,0.798407871,5.698791245
103663,Drama,7.225309282,The Hunt,7.9,-0.776049738,0.057879791,3.698791245
103731,Drama,7.334206374,Mud,7,-0.355833335,-0.034038881,18.69879124
